127.0.0.1 - - [09/Sep/2018:20:36:53 +0000] "GET /2018/09/09/hello-world/ HTTP/1.0" 200 57397 "http://wpsite1.local/2018/09/09/hello-world/" "WordPress/4.9.8; http://wpsite1.local"
127.0.0.1 - - [09/Sep/2018:20:47:15 +0000] "GET /wp-admin/ HTTP/1.0" 200 57871 "http://wpsite1.local/wp-login.php?redirect_to=http%3A%2F%2Fwpsite1.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:47:15 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=jquery-core,jquery-migrate,utils&ver=4.9.8 HTTP/1.0" 200 109068 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:47:16 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=4.9.8 HTTP/1.0" 200 337409 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:47:16 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter,heartbeat,wp-auth-check,wplink,jquery-ui-position,jquery-ui-menu,jquery-ui-autocomplete&ver=4.9.8 HTTP/1.0" 200 245287 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:47:17 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:47:17 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=d98a1312f8&1536526029224 HTTP/1.0" 200 1114 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:47:18 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=d98a1312f8&1536526030066 HTTP/1.0" 200 572 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:47:18 +0000] "POST /wp-cron.php?doing_wp_cron=1536526037.5613019466400146484375 HTTP/1.0" 200 0 "http://wpsite1.local/wp-cron.php?doing_wp_cron=1536526037.5613019466400146484375" "WordPress/4.9.8; http://wpsite1.local"
127.0.0.1 - - [09/Sep/2018:20:47:18 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=d98a1312f8&1536526030291 HTTP/1.0" 200 1 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:47:18 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 837 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:47:22 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 748 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:47:26 +0000] "GET / HTTP/1.0" 200 60404 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:47:27 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:47:52 +0000] "GET /category/uncategorized/ HTTP/1.0" 200 60608 "http://wpsite1.local/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:47:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/category/uncategorized/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:03 +0000] "GET /wp-admin/post-new.php HTTP/1.0" 200 122834 "http://wpsite1.local/category/uncategorized/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:05 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,moxiejs,plupload&ver=4.9.8 HTTP/1.0" 200 77873 "http://wpsite1.local/wp-admin/post-new.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:05 +0000] "GET /wp-includes/js/tinymce/wp-tinymce.php?c=1&ver=4800-20180716 HTTP/1.0" 200 208202 "http://wpsite1.local/wp-admin/post-new.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:05 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,buttons,media-views,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menu&load%5B%5D=s,wp-pointer,widgets,site-icon,l10n,wp-auth-check&ver=4.9.8 HTTP/1.0" 200 104472 "http://wpsite1.local/wp-admin/post-new.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:06 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,heartbeat,autosave,suggest,wp-ajax-response,jquery-color,wp-lists,jquery-ui-core,jquery-ui-widget,j&load%5B%5D=query-ui-mouse,jquery-ui-sortable,postbox,jquery-ui-position,jquery-ui-menu,wp-a11y,jquery-ui-autocomplete,tags-suggest,tags-box&load%5B%5D=,underscore,word-count,post,editor-expand,thickbox,shortcode,backbone,wp-util,wp-backbone,media-models,wp-plupload,wp-mediaeleme&load%5B%5D=nt,wp-api-request,media-views,media-editor,media-audiovideo,mce-view,imgareaselect,image-edit,svg-painter,wp-auth-check,editor,q&load%5B%5D=uicktags,wplink,media-upload,wp-embed&ver=4.9.8 HTTP/1.0" 200 141054 "http://wpsite1.local/wp-admin/post-new.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:07 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/wp-admin/post-new.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:49 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/wp-admin/post-new.php?wp-post-new-reload=true" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:49 +0000] "POST /wp-cron.php?doing_wp_cron=1536526129.4441928863525390625000 HTTP/1.0" 200 0 "http://wpsite1.local/wp-cron.php?doing_wp_cron=1536526129.4441928863525390625000" "WordPress/4.9.8; http://wpsite1.local"
127.0.0.1 - - [09/Sep/2018:20:48:49 +0000] "POST /wp-admin/post.php HTTP/1.0" 302 0 "http://wpsite1.local/wp-admin/post-new.php?wp-post-new-reload=true" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:50 +0000] "POST /wp-cron.php?doing_wp_cron=1536526129.8321290016174316406250 HTTP/1.0" 200 0 "http://wpsite1.local/wp-cron.php?doing_wp_cron=1536526129.8321290016174316406250" "WordPress/4.9.8; http://wpsite1.local"
127.0.0.1 - - [09/Sep/2018:20:48:51 +0000] "GET /wp-admin/post.php?post=5&action=edit&message=6 HTTP/1.0" 200 126081 "http://wpsite1.local/wp-admin/post-new.php?wp-post-new-reload=true" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:51 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,heartbeat,autosave,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,sug&load%5B%5D=gest,jquery-ui-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,jquery-ui-position,jquery-ui-menu,wp-a11y,jquery&load%5B%5D=-ui-autocomplete,tags-suggest,tags-box,underscore,word-count,post,editor-expand,thickbox,shortcode,backbone,wp-util,wp-backbone,&load%5B%5D=media-models,wp-plupload,wp-mediaelement,wp-api-request,media-views,media-editor,media-audiovideo,mce-view,imgareaselect,image-e&load%5B%5D=dit,svg-painter,wp-auth-check,editor,wplink,media-upload,wp-embed&ver=4.9.8 HTTP/1.0" 200 148006 "http://wpsite1.local/wp-admin/post.php?post=5&action=edit&message=6" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:52 +0000] "GET /wp-admin/admin-ajax.php?action=oembed-cache&post=5 HTTP/1.0" 200 1 "http://wpsite1.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:52 +0000] "GET /category/uncategorized/ HTTP/1.0" 200 61426 "http://wpsite1.local/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/category/uncategorized/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:48:53 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1 "http://wpsite1.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:01 +0000] "GET / HTTP/1.0" 200 61222 "http://wpsite1.local/category/uncategorized/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:01 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:07 +0000] "GET /category/uncategorized/ HTTP/1.0" 200 61426 "http://wpsite1.local/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:08 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/category/uncategorized/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:10 +0000] "GET /wp-admin/term.php?taxonomy=category&tag_ID=1&post_type=post HTTP/1.0" 200 23897 "http://wpsite1.local/category/uncategorized/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:10 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=4.9.8 HTTP/1.0" 200 41526 "http://wpsite1.local/wp-admin/term.php?taxonomy=category&tag_ID=1&post_type=post" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:10 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,admin-tags,svg-painter,heartbeat,wp-auth-check&ver=4.9.8 HTTP/1.0" 200 13878 "http://wpsite1.local/wp-admin/term.php?taxonomy=category&tag_ID=1&post_type=post" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:10 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=4.9.8 HTTP/1.0" 200 96157 "http://wpsite1.local/wp-admin/term.php?taxonomy=category&tag_ID=1&post_type=post" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:10 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/wp-admin/term.php?taxonomy=category&tag_ID=1&post_type=post" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:20 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 42627 "http://wpsite1.local/wp-admin/term.php?taxonomy=category&tag_ID=1&post_type=post" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:21 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter,h&load%5B%5D=eartbeat,wp-auth-check&ver=4.9.8 HTTP/1.0" 200 51130 "http://wpsite1.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:22 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:25 +0000] "GET /wp-admin/nav-menus.php HTTP/1.0" 302 54543 "http://wpsite1.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:26 +0000] "GET /wp-admin/nav-menus.php?action=edit&menu=0 HTTP/1.0" 200 54601 "http://wpsite1.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:26 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,svg-painter,heartbeat,wp-auth-check,accordion&ver=4.9.8 HTTP/1.0" 200 12816 "http://wpsite1.local/wp-admin/nav-menus.php?action=edit&menu=0" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:26 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,jquery-ui-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sortable,jquery-ui-draggable,jquery-u&load%5B%5D=i-droppable,wp-ajax-response,jquery-color,wp-lists,postbox,nav-menu&ver=4.9.8 HTTP/1.0" 200 74131 "http://wpsite1.local/wp-admin/nav-menus.php?action=edit&menu=0" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:26 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/wp-admin/nav-menus.php?action=edit&menu=0" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:34 +0000] "GET /wp-admin/options-general.php HTTP/1.0" 200 62560 "http://wpsite1.local/wp-admin/nav-menus.php?action=edit&menu=0" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:35 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,svg-painter,heartbeat,wp-auth-check&ver=4.9.8 HTTP/1.0" 200 12541 "http://wpsite1.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:37 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:42 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:43 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=d98a1312f8&1536526174831 HTTP/1.0" 200 1114 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:43 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 837 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:43 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=d98a1312f8&1536526175495 HTTP/1.0" 200 572 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:43 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=d98a1312f8&1536526175569 HTTP/1.0" 200 1 "http://wpsite1.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:47 +0000] "GET / HTTP/1.0" 200 61222 "http://wpsite1.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:47 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:55 +0000] "GET /wp-admin/post.php?post=5&action=edit HTTP/1.0" 200 125725 "http://wpsite1.local/wp-admin/post-new.php?wp-post-new-reload=true" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:55 +0000] "GET /wp-admin/post.php?post=5&action=edit HTTP/1.0" 200 125593 "http://wpsite1.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:56 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:49:59 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1 "http://wpsite1.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:50:24 +0000] "GET /wp-admin/options-general.php HTTP/1.0" 200 62560 "http://wpsite1.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
127.0.0.1 - - [09/Sep/2018:20:50:24 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://wpsite1.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
